# Created At: Wed Oct 15 2025 13:28:25 GMT+0800 (中国标准时间)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?cellTypes=CD14-positive%2C+CD16-positive+monocyte&genes=TYROBP%2CFCER1G%2CCTSS%2CAIF1%2CFCN1%2CLST1%2CPSAP%2CLYZ%2CCOTL1%2CCD68%2CSERPINA1%2CS100A9%2CSPI1%2CTYMP%2CS100A4%2CFTL%2CC1orf162%2CSAT1%2CNPC2%2CCST3%2CITGB2%2CHLA-DPA1%2COAZ1%2CSH3BGRL3%2CHLA-DRA%2CS100A8%2CCFD%2CEMP3%2CSTXBP2%2CCFP%2CCYBB%2CLILRB2%2CTNFRSF1B%2CFGL2%2CMS4A7%2CHLA-DRB5%2CFTH1%2CHLA-DRB1%2CFCGR3A%2CCARD16%2CHLA-DPB1%2CRHOG%2CSRGN%2CLAPTM5%2CARRB2%2CARPC3%2CMS4A6A%2CASAH1%2CHCK%2CC5AR1%2CVSIR%2CTNFSF13B%2CCLEC7A%2CMNDA%2CCD74%2CCSTA%2CCYBA%2CPILRA%2CDUSP1%2CMAFB%2CARPC1B%2CNCF2%2CSLC11A1%2CS100A11%2CPLAUR%2CAP1S2%2CLILRA5%2CRHOA%2CCTSB%2CTKT%2CACTB%2CGRN%2CTIMP1%2CSLC7A7%2CPFDN5%2CAPOBEC3A%2CFPR1%2CWARS1%2CHLA-DQB1%2CLAMTOR4%2CCSF1R%2CIGSF6%2CLRRC25%2CIFI30%2CCD14%2CLCP1%2CLSP1%2CHMOX1%2CZYX%2CNAMPT%2CMPEG1%2CVASP%2CIFITM2%2CPTPN6%2CLTA4H%2CCPVL%2CTMSB10%2CFCGR2A%2CARPC5%2CTBXAS1&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: No selection
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.08%,LAMTOR4,1.757027274173028,0.06345559833468457,9039
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.00%,CSF1R,1.6692399822297643,0.04838085837167678,61
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.00%,IGSF6,1.6654844030869747,0.04773595433448835,113
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.00%,LRRC25,1.6562204128358422,0.04614515182806274,41
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.00%,IFI30,1.646759033203125,0.04452045382796166,161
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.00%,CD14,1.6872020987577216,0.051465293827542086,86
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.18%,LCP1,1.964489200185234,0.09908073857571183,18895
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.13%,LSP1,1.858048020593732,0.08080277295929059,13912
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.00%,HMOX1,1.7071005957467216,0.0548822424669617,56
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.04%,ZYX,1.7339026871748249,0.059484668966283974,4709
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.05%,NAMPT,1.7938447755909357,0.06977786033499017,5119
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.00%,MPEG1,1.7293226215201365,0.058698184986318486,71
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.03%,VASP,1.6713071144897305,0.048735824114420886,3116
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.16%,IFITM2,2.1422260880202635,0.12960152702512645,17371
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.04%,PTPN6,1.7052615159974382,0.05456643765765516,4489
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.02%,LTA4H,1.6668022397694282,0.04796225184135915,2239
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.00%,CPVL,1.6596157415126398,0.04672819404019461,123
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.28%,TMSB10,3.705083191557457,0.3979736787756235,29683
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.00%,FCGR2A,1.649539246851084,0.04499786914465323,49
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.07%,ARPC5,1.7436650499535316,0.061161051470583816,8070
blood,"central memory CD8-positive, alpha-beta T cell",45628,0.01%,TBXAS1,1.7548171164772728,0.06307607241694374,550
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.06%,TYROBP,1.8770531993492692,0.08406632194625974,6704
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.13%,FCER1G,1.7426715695083381,0.06099045207016828,13912
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.22%,CTSS,1.677574649807528,0.04981207858170559,23380
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.58%,AIF1,1.7733421584721332,0.06625717283244355,62440
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.02%,FCN1,1.6941235124317078,0.052653831587417176,2471
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.05%,LST1,1.6478483644785094,0.04470751263051139,5863
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.33%,PSAP,1.6773302745056795,0.049770114716011594,35655
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.16%,LYZ,1.7806787587604833,0.06751700599406886,17051
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.67%,COTL1,1.8017877988013102,0.07114182779276206,71745
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,CD68,1.7278264845094664,0.05844126993761804,1162
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,SERPINA1,1.6687841477736929,0.04830258296598484,1071
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.19%,S100A9,1.8507125712454577,0.0795431374358652,20089
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,SPI1,1.6680122678460627,0.04817003656964298,1108
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.04%,TYMP,1.6532200457548603,0.04562993199910841,4115
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,1.12%,S100A4,2.127698187942585,0.12710681154829978,120457
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,2.31%,FTL,2.825734752526655,0.24697290449688863,248451
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.27%,C1orf162,1.6978475786914684,0.05329332426600652,29514
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.49%,SAT1,1.784668244521631,0.06820207622580916,53118
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.12%,NPC2,1.6471734247489014,0.04459161270138362,12744
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.05%,CST3,1.721406077588275,0.05733876452195709,5211
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.67%,ITGB2,1.776946290259668,0.06687607049162424,71784
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.11%,HLA-DPA1,1.7779355021076666,0.0670459368930909,11387
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,1.49%,OAZ1,1.9114219296055917,0.08996808357945447,160240
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,1.88%,SH3BGRL3,2.2137672231968617,0.1418864943088036,202924
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.06%,HLA-DRA,1.8033996626549964,0.07141861533127952,6855
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.15%,S100A8,1.8727842828276735,0.083333268162935,16579
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.02%,CFD,1.6231265050963262,0.04046230135517881,1953
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.91%,EMP3,1.8521779487731382,0.07979477049901626,97566
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.09%,STXBP2,1.6187181419690684,0.0397053019497424,9521
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.02%,CFP,1.6027317658635496,0.03696013852794227,1965
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,CYBB,1.6956099358157835,0.052909078622538804,1104
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,LILRB2,1.6655242919921875,0.047742804014666226,400
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.05%,TNFRSF1B,1.6826193400991918,0.05067834740783468,5444
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,FGL2,1.6459490599770323,0.044381366091114316,898
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,MS4A7,1.6624198254243827,0.047209708333075376,405
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.02%,HLA-DRB5,1.8296692256297629,0.07592959661365464,2362
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,2.35%,FTH1,2.7285553636969317,0.2302853636929316,253659
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.06%,HLA-DRB1,1.9026126585144927,0.08845536496127697,6624
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.02%,FCGR3A,1.844649129839086,0.07850192975695579,2144
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.09%,CARD16,1.6536382023699363,0.045701737406207164,9726
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.18%,HLA-DPB1,1.7181342295881963,0.056776926279679965,19621
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.24%,RHOG,1.6633030534650362,0.04736137530839901,25512
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.64%,SRGN,1.9465924567221549,0.09600752891268974,69204
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,1.84%,LAPTM5,2.0300742187303014,0.11034292787612797,198299
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.38%,ARRB2,1.6923025267402274,0.05234113387038126,41417
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,1.26%,ARPC3,1.8473613439637218,0.07896766826816656,135398
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,MS4A6A,1.6664849012911678,0.04790775881698013,668
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.09%,ASAH1,1.6292579399658855,0.04151518479892899,10113
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,HCK,1.6320139567057292,0.0419884450484158,408
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,C5AR1,1.6636962890625,0.04742890130498399,635
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.34%,VSIR,1.6752510355717636,0.049413070028154024,37087
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.02%,TNFSF13B,1.7274775438513768,0.058381350220688834,2651
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,CLEC7A,1.6798616981822658,0.05020480808467597,603
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,MNDA,1.6799803509025544,0.05022518300301164,1243
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.93%,CD74,1.9071782951353837,0.08923937120297765,100049
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,CSTA,1.6938692211339,0.05261016495749326,467
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,1.29%,CYBA,1.9077729228625202,0.08934148004086241,139206
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.02%,PILRA,1.6910631125428985,0.0521283029888538,1894
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,1.47%,DUSP1,2.6408091129514752,0.21521767128055463,158785
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,MAFB,1.703049033496513,0.054186512526854795,699
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,1.05%,ARPC1B,1.8570837869293542,0.0806371957848236,112986
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,NCF2,1.6411171397943607,0.04355163392073526,696
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,SLC11A1,1.631432554775611,0.04188860733026193,798
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.16%,S100A11,1.7799531148346937,0.06739239919455527,16908
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,PLAUR,1.669640530571068,0.04844964010481954,817
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.09%,AP1S2,1.633285603292104,0.04220681084134668,10005
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,LILRA5,1.648630739607901,0.04484186125168455,265
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,1.08%,RHOA,1.8240325878704047,0.07496167920092807,116393
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.05%,CTSB,1.6440792871900827,0.04406029070617829,5566
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.28%,TKT,1.6726822976136104,0.048971969090933036,30653
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,2.60%,ACTB,3.397082538202038,0.34508413571089147,279828
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.03%,GRN,1.636367820755779,0.04273608593055176,3331
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.12%,TIMP1,1.6857260920166401,0.05121183552722419,12620
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,SLC7A7,1.6246766832139756,0.040728496285021426,360
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,2.28%,PFDN5,2.566346310723172,0.20243099845285173,245170
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,APOBEC3A,1.6548528801904965,0.045910320583549186,438
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,FPR1,1.6328161582585765,0.042126198241838254,317
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.02%,WARS1,1.6366959517367408,0.04279243223196178,2206
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.02%,HLA-DQB1,1.728053053588353,0.05848017613773275,2374
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.53%,LAMTOR4,1.7089427192850706,0.055198569952474005,56593
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,CSF1R,1.6427557457427275,0.04383301358317469,217
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,IGSF6,1.681279296875,0.05044823661734651,600
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,LRRC25,1.667425598761048,0.048069294381278764,198
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.02%,IFI30,1.6707040895061729,0.0486322733086368,2025
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,CD14,1.7191273570716448,0.05694746506988183,909
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.78%,LCP1,1.8025321372546672,0.07126964479657254,83509
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.96%,LSP1,1.8106392998669443,0.07266179809703978,103716
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,HMOX1,1.732515917083648,0.05924653428812942,331
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.39%,ZYX,1.7110263650262951,0.0555563713725735,42023
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.10%,NAMPT,1.70227468067585,0.05405354148796388,10853
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,MPEG1,1.6393936820652173,0.043255683601173475,391
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.13%,VASP,1.6242286204630103,0.04065155542822546,13693
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,1.28%,IFITM2,2.0015064400767577,0.10543729945326623,137576
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.27%,PTPN6,1.6710961389776913,0.04869959562494192,28778
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.14%,LTA4H,1.6292662588617566,0.0415166133108384,15234
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,CPVL,1.6361714808945886,0.042702370659396895,477
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,2.36%,TMSB10,3.8424553768179814,0.4215630836326603,254128
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.00%,FCGR2A,1.68068417370091,0.050346042701840295,261
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.55%,ARPC5,1.7266124419621829,0.058232795848724234,59444
blood,"naive thymus-derived CD8-positive, alpha-beta T cell",290710,0.01%,TBXAS1,1.6395775699325608,0.04328726062925114,658
blood,"effector CD8-positive, alpha-beta T cell",62479,0.09%,TYROBP,2.1811986008757875,0.13629384528665456,9363
blood,"effector CD8-positive, alpha-beta T cell",62479,0.02%,FCER1G,1.7977395416747952,0.07044666540496397,2563
blood,"effector CD8-positive, alpha-beta T cell",62479,0.14%,CTSS,1.8038721767912773,0.07149975495383314,14766
blood,"effector CD8-positive, alpha-beta T cell",62479,0.02%,AIF1,1.785385266869469,0.0683252025371699,2486
blood,"effector CD8-positive, alpha-beta T cell",62479,0.02%,FCN1,1.7596896626141354,0.06391278083276357,2163
blood,"effector CD8-positive, alpha-beta T cell",62479,0.02%,LST1,1.7578712870224025,0.06360053131926713,1819
blood,"effector CD8-positive, alpha-beta T cell",62479,0.20%,PSAP,1.8668010341091115,0.08230583108668238,21226
blood,"effector CD8-positive, alpha-beta T cell",62479,0.09%,LYZ,1.8577017814490446,0.08074331714335597,9734
blood,"effector CD8-positive, alpha-beta T cell",62479,0.11%,COTL1,1.9465110010885949,0.0959935414383383,11942
blood,"effector CD8-positive, alpha-beta T cell",62479,0.01%,CD68,1.7243309597732182,0.0578410221652268,926
blood,"effector CD8-positive, alpha-beta T cell",62479,0.01%,SERPINA1,1.7410041192490262,0.06070411929347638,1027
blood,"effector CD8-positive, alpha-beta T cell",62479,0.13%,S100A9,1.9515092472621054,0.09685183493012826,13651
blood,"effector CD8-positive, alpha-beta T cell",62479,0.01%,SPI1,1.7613259055397728,0.06419375471946503,935
blood,"effector CD8-positive, alpha-beta T cell",62479,0.06%,TYMP,1.766593427086671,0.06509828789062552,6242
blood,"effector CD8-positive, alpha-beta T cell",62479,0.56%,S100A4,3.4011383712790426,0.34578059903281194,59998
blood,"effector CD8-positive, alpha-beta T cell",62479,0.56%,FTL,3.0871478252025772,0.2918624779908205,60224
blood,"effector CD8-positive, alpha-beta T cell",62479,0.07%,C1orf162,1.8503368214160225,0.07947861407668082,7115
blood,"effector CD8-positive, alpha-beta T cell",62479,0.22%,SAT1,1.9437994199319275,0.09552791161971066,24092
blood,"effector CD8-positive, alpha-beta T cell",62479,0.06%,NPC2,1.749910266556477,0.0622334733920039,6693
blood,"effector CD8-positive, alpha-beta T cell",62479,0.06%,CST3,1.789942557230281,0.0691077755680086,6618
blood,"effector CD8-positive, alpha-beta T cell",62479,0.44%,ITGB2,2.2680787012505297,0.15121280328294065,47180
blood,"effector CD8-positive, alpha-beta T cell",62479,0.33%,HLA-DPA1,2.076443191062612,0.11830535825515422,35648
blood,"effector CD8-positive, alpha-beta T cell",62479,0.46%,OAZ1,2.2512206298637647,0.14831795327893837,49987
blood,"effector CD8-positive, alpha-beta T cell",62479,0.57%,SH3BGRL3,3.4213029707741818,0.3492432425102287,61213
blood,"effector CD8-positive, alpha-beta T cell",62479,0.10%,HLA-DRA,2.002979392776946,0.10569023331694548,10688
blood,"effector CD8-positive, alpha-beta T cell",62479,0.13%,S100A8,1.9985626958370635,0.10493180283811067,14521
blood,"effector CD8-positive, alpha-beta T cell",62479,0.01%,CFD,1.7090971848060346,0.055225094606672104,1015
blood,"effector CD8-positive, alpha-beta T cell",62479,0.49%,EMP3,2.474771106262542,0.18670580220012464,52822
blood,"effector CD8-positive, alpha-beta T cell",62479,0.09%,STXBP2,1.74961216186088,0.06218228317223063,9251
blood,"effector CD8-positive, alpha-beta T cell",62479,0.00%,CFP,1.7454901017205564,0.06147444740976723,346
blood,"effector CD8-positive, alpha-beta T cell",62479,0.01%,CYBB,1.7775603387049372,0.06698151423447378,957
blood,"effector CD8-positive, alpha-beta T cell",62479,0.00%,LILRB2,1.7601781170483461,0.0639966577062439,393
blood,"effector CD8-positive, alpha-beta T cell",62479,0.14%,TNFRSF1B,1.820693828053485,0.07438835093296496,15294
blood,"effector CD8-positive, alpha-beta T cell",62479,0.02%,FGL2,1.7554948545032523,0.06319245286653416,2383
blood,"effector CD8-positive, alpha-beta T cell",62479,0.00%,MS4A7,1.742596281676733,0.06097752372417763,238
blood,"effector CD8-positive, alpha-beta T cell",62479,0.10%,HLA-DRB5,1.885454529494382,0.08550898938111816,11125
blood,"effector CD8-positive, alpha-beta T cell",62479,0.54%,FTH1,3.044984285946566,0.28462220008573114,58427
blood,"effector CD8-positive, alpha-beta T cell",62479,0.27%,HLA-DRB1,2.1000684982227487,0.12236227075469251,29540
blood,"effector CD8-positive, alpha-beta T cell",62479,0.15%,FCGR3A,2.026195308626673,0.10967684557813578,16136
blood,"effector CD8-positive, alpha-beta T cell",62479,0.15%,CARD16,1.824701152724339,0.07507648444321736,16114
